Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Activity
151.3062489,51.99279693,5.93950874,22.64147808,1.226910279,321.854598,4.771448805,3.325329056,walking
151.3611766,51.99381963,5.938114819,22.48788703,1.012238383,136.1284406,4.732916211,3.379946919,walking
151.4960183,51.99380202,5.938121982,23.99005637,1.273068531,146.5409344,4.756990163,3.34597992,walking
151.502144,51.99342538,5.939177068,22.02665119,1.004640574,111.8620073,4.782926236,3.308799428,walking
151.7107636,51.99324639,5.939317946,22.40445073,1.254027384,128.6251978,4.729883819,3.384189133,walking
151.7856203,51.99277726,5.939457981,22.13154052,1.223872677,302.0796735,4.767161656,3.331472163,walking
151.9751874,51.99306,5.939815066,23.08453408,1.142269644,309.9735782,4.791316809,3.296637722,walking
152.0835335,51.99328026,5.939322167,21.97481876,1.280179097,121.5805838,4.77114926,3.325758827,walking
152.2079124,51.99333291,5.939405788,22.24652905,1.446652402,70.81349937,4.77561616,3.3193414,walking
152.3062379,51.9928048,5.939500766,22.63869884,1.186685965,324.056297,4.771676402,3.325002458,walking
152.361163,51.99380994,5.938129535,22.74867105,1.195202101,134.8811821,4.732678724,3.380279445,walking
152.4960129,51.99379143,5.938135539,24.08231781,1.266398905,142.5940678,4.755396262,3.348244827,walking
152.5021334,51.99341773,5.939190165,22.03461867,1.043678897,123.8707153,4.780811687,3.311853959,walking
152.7107484,51.9932372,5.939329077,22.08335333,1.240781862,133.0432227,4.730526534,3.383290668,walking
152.7856042,51.99278687,5.939447441,22.15192952,1.157871736,312.4638727,4.767118781,3.331533514,walking
152.9751765,51.99306669,5.939804905,22.98387205,1.108975719,314.9017711,4.789895408,3.298702626,walking
153.0835267,51.9932708,5.9393369,21.90892771,1.297952406,130.3408905,4.769859962,3.327607696,walking
153.2079022,51.99333458,5.939421211,22.21411302,1.344817179,70.83460134,4.775889206,3.318948527,walking
153.306226,51.99281184,5.939485516,22.61462499,1.214897092,319.632276,4.771867003,3.324728912,walking
153.361149,51.99380273,5.938137125,22.58312939,1.081798815,136.385847,4.732049513,3.38116022,walking
153.4960395,51.99378152,5.938144131,24.23162548,1.218124843,147.7985977,4.760345411,3.341204663,walking
153.5021223,51.99340842,5.93920308,21.94181777,1.25321619,131.7098549,4.777755113,3.316261918,walking
153.7107394,51.99322788,5.939340259,21.90303691,1.243287146,137.8468043,4.72795291,3.386886227,walking
153.785588,51.99279261,5.939438479,22.23307965,1.145688036,310.8510005,4.768570646,3.329455065,walking
153.9751664,51.9930697,5.939786227,23.053223,1.147830073,303.765774,4.78959332,3.299141231,walking
154.0835187,51.99326233,5.939342734,21.72526096,1.088588397,134.4492597,4.769336024,3.328358593,walking
154.2078922,51.99333973,5.939439958,22.21921698,1.355837112,70.17766035,4.77455134,3.320872857,walking
154.306215,51.99282149,5.93947414,22.54724255,1.215095041,318.7308527,4.773045221,3.323037219,walking
154.3611356,51.99379611,5.938149803,22.72487898,1.104670639,134.2814472,4.732390231,3.380683324,walking
154.4960002,51.99376797,5.938158425,24.13175785,1.278667824,145.7452611,4.764403711,3.335415164,walking
154.5021102,51.99339696,5.939210074,22.02778109,1.230351693,139.4409845,4.774276223,3.321268369,walking
154.7107253,51.99321675,5.939351202,21.96959721,1.298477235,142.8519869,4.728685768,3.385862954,walking
154.7855712,51.99279759,5.939425714,22.43337833,1.164987221,308.8741573,4.768346337,3.329776305,walking
154.9751589,51.99307462,5.939772237,23.01773815,1.193511955,310.3496243,4.789618808,3.299104227,walking
155.0835103,51.99325337,5.939354466,21.71126618,1.267930755,136.8599714,4.764241951,3.335646214,walking
155.2078817,51.99334635,5.939461972,22.10734841,1.368533068,66.61349011,4.779644058,3.313538851,walking
155.3062028,51.99282699,5.939461515,22.54845446,1.172803299,315.2308842,4.768156323,3.330048395,walking
155.3611215,51.99378888,5.938160564,22.75811598,1.065987424,132.2774883,4.730648347,3.383120342,walking
155.4959931,51.99375953,5.93816791,23.66047258,1.179488708,140.0300168,4.76271621,3.337824341,walking
155.5020994,51.99338598,5.939217435,21.95447368,1.258888139,145.9811239,4.770932268,3.326070103,walking
155.7107137,51.99320621,5.939356883,22.26044735,1.255825188,149.6358803,4.726559324,3.388830771,walking
155.7855552,51.99280799,5.939415224,22.46907904,1.203195607,312.2588391,4.768331813,3.329797103,walking
155.9751447,51.99308102,5.939762215,23.02467245,1.121627697,310.7481582,4.789687283,3.299004815,walking
156.0835032,51.99324296,5.939365204,21.68640293,1.297177252,138.0492623,4.766467712,3.33246494,walking
156.2078707,51.99334913,5.939480104,22.23259461,1.4137553,71.20720638,4.779829434,3.313271436,walking
156.3061912,51.99283591,5.93944857,22.66700405,1.257272669,317.9695184,4.769624589,3.327945059,walking
156.3611082,51.99378388,5.938174588,22.56895175,1.089200666,129.2275276,4.727761003,3.387154105,walking
156.4959861,51.99375209,5.938178564,23.86567603,1.223360218,147.6116378,4.766007217,3.333123495,walking
156.5020885,51.99337494,5.939222602,21.95259895,1.188845426,153.2447674,4.769754748,3.327758507,walking
156.7107028,51.99319342,5.939365026,22.75817054,1.263141961,155.6307318,4.729416955,3.384841546,walking
156.7855388,51.99281366,5.939408342,22.48752517,1.104245422,310.2256414,4.768215119,3.329964205,walking
156.9751341,51.99308823,5.93975221,23.32028283,1.221752716,304.9359353,4.78677497,3.303229089,walking
157.0834951,51.99323226,5.939370385,21.60316168,1.239796308,151.7366396,4.763408793,3.336835883,walking
157.2078598,51.99335642,5.939498597,22.0450169,1.371455367,71.75649234,4.778390129,3.315346861,walking
157.3061801,51.99284277,5.939434006,22.52724281,1.265474199,316.0810458,4.768797948,3.329129491,walking
157.3610942,51.9937766,5.938188083,22.39697337,1.150809417,129.7498356,4.727034739,3.388167588,walking
157.4959787,51.9937468,5.938192711,23.9104597,1.232245532,142.0850214,4.762922577,3.337529858,walking
157.5020775,51.99336479,5.939231565,22.16060916,1.186555366,157.6042745,4.768414252,3.329679047,walking
157.7106904,51.99318014,5.939365926,23.33066453,1.297519497,165.0021653,4.727808684,3.387087551,walking
157.7855239,51.9928195,5.939393085,22.64673986,1.13024049,307.105229,4.768330917,3.329798387,walking
157.9751227,51.99309515,5.93974007,23.15357954,1.169591884,309.0031282,4.788831874,3.300246402,walking
158.083487,51.99322445,5.939378687,21.78275842,1.03874935,148.5066457,4.762977722,3.337451161,walking
158.2078493,51.99335733,5.939516739,22.21984906,1.149975017,76.47370537,4.777858818,3.316112505,walking
158.3061674,51.9928502,5.939421952,22.49343703,1.271517933,322.5755937,4.771461914,3.325310247,walking
158.3610817,51.99376951,5.938202151,22.60575438,1.141657978,129.5317698,4.728098449,3.386683051,walking
158.4959708,51.99373874,5.938209726,23.9258078,1.189178045,138.9970424,4.767610955,3.330829148,walking
158.5020661,51.99335377,5.9392442,22.27650908,1.222193454,159.9123228,4.762775209,3.337740155,walking
158.7106789,51.99316839,5.939365576,23.28883991,1.231461197,170.8450053,4.731440981,3.38201172,walking
158.785509,51.99282567,5.939381486,22.62696494,1.083078357,311.8866076,4.769940429,3.327492349,walking
158.9751117,51.99309638,5.939722348,23.197943,1.158284147,299.9458088,4.790898248,3.297245974,walking
159.0834787,51.99321331,5.939380432,21.62924234,1.135891836,158.6451491,4.763438584,3.336793354,walking
159.2078396,51.99335304,5.939540702,21.98966257,1.229458715,89.63804165,4.781873828,3.310320184,walking
159.3061563,51.99285974,5.939411994,22.47585978,1.227917186,324.2646206,4.772421225,3.323933315,walking
159.3610685,51.99376316,5.938215044,22.52816456,1.125197341,129.986671,4.728171075,3.386581657,walking
159.4959632,51.99372836,5.938217127,23.65680834,1.199036257,142.6397627,4.767271004,3.331315687,walking
159.502055,51.99334124,5.939238471,22.13420613,1.223713228,168.2680025,4.760183906,3.341434753,walking
159.710668,51.99316054,5.939367657,22.11373554,1.075346672,169.2562477,4.733095863,3.379695339,walking
159.7854934,51.99283149,5.939372833,22.5955488,1.044858271,312.2685629,4.769334982,3.328360087,walking
159.9751028,51.99310188,5.93970635,23.28569635,1.148546839,306.7012711,4.789302505,3.299563388,walking
160.0834708,51.99320178,5.939391586,21.7883398,1.143691608,152.8711422,4.76383663,3.336225052,walking
160.2078297,51.99334639,5.939569077,22.06423493,1.460589149,95.79855835,4.777826267,3.316159404,walking
160.306144,51.99287146,5.939402669,22.68471597,1.271458408,320.8225887,4.769505851,3.328115228,walking
160.3610547,51.99375705,5.938223553,22.30625183,1.091048186,133.8174992,4.730690095,3.383061965,walking
160.4959552,51.9937219,5.938227763,23.57390342,1.095079488,139.0977905,4.769152202,3.328621983,walking
160.5020447,51.99332861,5.939241975,22.31935631,1.304882563,176.0408281,4.763506313,3.336696666,walking
160.7106563,51.99314827,5.939367382,22.63614022,1.134188012,173.4309406,4.732747776,3.380182765,walking
160.785478,51.99283796,5.939359794,22.59760795,1.052339654,313.5510306,4.770729285,3.326361244,walking
160.9750892,51.99310664,5.939693465,23.40446168,1.146373471,314.7448343,4.78734559,3.30240204,walking
161.0834618,51.99319173,5.939399713,21.89931334,1.124183934,148.754824,4.762563389,3.338042391,walking
161.2078186,51.99335319,5.939590038,22.24140532,1.391706849,85.19535275,4.778074178,3.315802194,walking
161.3061326,51.99288069,5.939392424,22.46097768,1.309214628,323.3995838,4.772684788,3.323554866,walking
161.3610414,51.99375053,5.938231352,22.13072948,0.9841271059,137.8987353,4.728778955,3.385732805,walking
161.4959459,51.99370891,5.93823287,23.36714621,1.105514884,142.0637635,4.768094825,3.330136449,walking
161.5020332,51.99331807,5.939236623,22.04823232,1.178448536,179.8582453,4.763263875,3.337042746,walking
161.7106456,51.99313622,5.939368614,22.46332138,1.158173018,177.4377239,4.735333831,3.37655898,walking
161.7854637,51.99284549,5.939345398,22.41046912,1.067708309,312.848062,4.770310935,3.326961168,walking
161.9750782,51.99311203,5.939677446,23.50636082,1.123142217,310.9630423,4.784568194,3.30642469,walking
162.0834535,51.99317931,5.939403666,21.88139199,1.203570939,158.5020847,4.763634972,3.336512982,walking
162.2078091,51.99336343,5.939602052,22.38962964,1.140217527,70.33254099,4.776809309,3.317624128,walking
162.3061199,51.99288664,5.939377543,22.40830073,1.295224418,314.4327278,4.771665404,3.325018241,walking
162.3610281,51.99374399,5.938245918,22.13388167,1.098505897,134.0539235,4.731108687,3.382476552,walking
162.4959372,51.9936992,5.938241744,23.1927831,1.126340825,143.2712429,4.764594338,3.33514285,walking
162.5020221,51.99330757,5.939233112,21.97094303,1.142644168,181.4395019,4.762708191,3.337835784,walking
162.7106347,51.99312338,5.939365434,23.21770313,1.26996159,182.4053406,4.737113583,3.374061638,walking
162.7854489,51.99285083,5.939333309,22.40462498,1.088621227,312.7029246,4.770863861,3.326168223,walking
162.9750663,51.99311905,5.939657873,23.90548686,1.231458329,302.4051182,4.78260585,3.309262503,walking
163.083445,51.99316565,5.939407084,22.0132448,1.166316878,159.2622983,4.762104008,3.338697718,walking
163.207799,51.99337243,5.939613401,22.27549776,0.9937379029,48.54613306,4.777181465,3.317088224,walking
163.306108,51.99289495,5.939366674,22.41140083,1.238754066,318.2074211,4.771088872,3.325845458,walking
163.3610157,51.99373647,5.938256465,22.02417575,1.117356975,135.4432324,4.731510206,3.381914873,walking
163.4959297,51.9936882,5.938248487,22.87972955,1.100114793,147.9478526,4.768305375,3.329834964,walking
163.5020101,51.99329408,5.939229338,22.36420457,1.245029124,187.2347552,4.762610983,3.337974485,walking
163.7106229,51.99311338,5.939362716,23.12190617,1.179316195,185.7565436,4.734307653,3.377997644,walking
163.7854341,51.99286007,5.939324415,22.32280116,1.10081413,321.6307479,4.772355682,3.324027418,walking
163.9750553,51.99312163,5.939631977,23.98125481,1.190530166,309.0161253,4.78040747,3.312437389,walking
164.0834361,51.99315564,5.939415317,22.02862017,1.133242702,159.8777203,4.765050104,3.334491646,walking
164.2077887,51.99338964,5.939609258,22.40483442,1.0184992,8.940915237,4.77952465,3.313711085,walking
164.3060961,51.99290615,5.939351059,22.3125968,1.347311978,320.8418403,4.77012821,3.32722315,walking
164.3610021,51.9937298,5.938263014,21.84742275,1.02077896,137.5297903,4.728138923,3.386626546,walking
164.4959197,51.99367783,5.938257287,22.87227966,1.17602876,144.0136124,4.771974,3.324575338,walking
164.5019996,51.99328576,5.939225824,22.37426223,1.137067598,191.200663,4.733301464,3.379407386,walking
164.7106117,51.99310727,5.939355593,22.25875813,0.9880367524,193.9600588,4.731979146,3.3812587,walking
164.7854197,51.99286892,5.939312512,22.34523989,1.195589868,322.1585451,4.767341127,3.331215335,walking
164.9750434,51.99313037,5.939619216,24.01084743,1.138089007,321.951912,4.775719002,3.319193433,walking
165.0834275,51.99314485,5.93941626,22.10498262,1.207635918,166.6635402,4.765956061,3.333196643,walking
165.2077782,51.99340229,5.939597973,22.23656011,1.067684335,347.8595246,4.77394082,3.321750454,walking
165.3060859,51.99291548,5.939344392,22.25313113,1.257602738,325.2225559,4.76977186,3.327733979,walking
165.3609889,51.99372159,5.938274193,22.0211561,1.147776405,136.8399084,4.729609382,3.384572666,walking
165.4959115,51.99366806,5.938267308,22.8452408,1.190989135,141.2989182,4.763932308,3.336088428,walking
165.5019896,51.99327491,5.93922067,22.34337935,1.13864267,193.6535522,4.733265146,3.379458254,walking
165.7106017,51.99309817,5.939347206,22.05209572,0.9818064001,197.2584052,4.733640764,3.378932102,walking
165.7854044,51.9928769,5.939306374,22.35254309,1.092990756,319.9874309,4.770656429,3.326465733,walking
165.9750316,51.99313775,5.939610847,23.94609247,1.106057604,320.4714135,4.776492561,3.318080144,walking
166.0834179,51.9931368,5.939411814,21.96204773,1.110962517,183.7661778,4.766575943,3.332310132,walking
166.2077689,51.99341273,5.939586705,22.36357294,1.107909416,328.7672327,4.773756761,3.322014963,walking
166.3060724,51.9929258,5.939330925,22.51463954,1.273828192,319.5042209,4.769687213,3.327855304,walking
166.3609767,51.99371432,5.938285368,21.98601681,1.167752992,135.6433323,4.730703362,3.383043413,walking
166.4959019,51.99365944,5.938273504,22.57922986,1.134528642,139.7812307,4.765656284,3.333625236,walking
166.5019776,51.99326644,5.939211979,22.4781117,1.104691038,200.6596621,4.734975152,3.377061939,walking
166.7105911,51.99308874,5.939340548,21.82215153,1.052007714,199.5258752,4.733691445,3.3788611,walking
166.7853907,51.99288576,5.939296744,22.24119729,1.083822041,314.8369228,4.770764519,3.32631071,walking
166.9750201,51.99314506,5.939606001,23.90247037,1.004960538,321.5910957,4.777136772,3.317152589,walking
167.0834095,51.99312614,5.939401166,21.95176207,1.060741692,190.6498043,4.765398902,3.333993152,walking
167.2077583,51.99340649,5.939556041,22.50208341,1.00630518,302.2781288,4.750412135,3.355312441,walking
167.30606,51.99293613,5.939316347,22.50828124,1.183077358,318.4448124,4.768905177,3.328975886,walking
167.3609633,51.99370864,5.938296692,21.85173723,1.152643376,135.0008478,4.726679596,3.388663015,walking
167.4958916,51.99365113,5.938285737,22.47795163,1.010278906,140.6914425,4.767955282,3.330336239,walking
167.5019671,51.99325488,5.939195911,22.54629001,1.365042783,210.8439376,4.735345126,3.376543139,walking
167.7105809,51.99307887,5.939333727,21.28518424,1.103211936,202.7188423,4.734510874,3.377712808,walking
167.7853771,51.99289285,5.93928959,22.31984056,1.032102393,316.60287,4.770530403,3.326646465,walking
167.9750079,51.99315187,5.939601216,23.54367429,0.8761827876,305.6441422,4.779148768,3.314253172,walking
168.0834,51.99311802,5.939389816,21.89560795,1.063668196,202.6163183,4.767005923,3.331694998,walking
168.2077488,51.99339633,5.939543146,22.54054912,0.8342540452,264.5906221,4.755319483,3.348353871,walking
168.3060477,51.9929437,5.939303372,22.65168167,1.144381049,320.5665961,4.766416308,3.332538464,walking
168.3609535,51.99370164,5.938309967,21.85233502,1.262584339,133.3282125,4.726146466,3.389406528,walking
168.4958829,51.99364235,5.938298847,22.41724799,1.067808211,142.9342126,4.763399655,3.336848927,walking
168.5019565,51.99324716,5.939182038,22.41097077,1.367900808,217.827153,4.736312413,3.375186182,walking
168.7105688,51.99306715,5.939327066,21.62540328,1.22748536,201.4846823,4.734972064,3.377066269,walking
168.7853622,51.99290136,5.93927743,22.41750625,1.067474428,312.3647691,4.7695826,3.328005237,walking
