"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.498828826E2,-5.368895531E-1,5.352146149E0,8.533104897E0
1.499026654E2,1.890329868E-1,4.804787636E0,8.886644363E0
1.499224197E2,9.939187169E-1,3.733999729E0,9.230313301E0
1.499421843E2,7.818548083E-1,3.048755169E0,8.862715721E0
1.499619347E2,-6.314060688E-1,3.273979664E0,8.055437088E0
1.499816890E2,-1.680658817E0,3.747160196E0,7.607381344E0
1.500014465E2,-2.472383976E0,4.274179459E0,7.983353615E0
1.500211808E2,-2.014756680E0,3.937688828E0,8.659027100E0
1.500409352E2,-9.798609018E-1,3.359223843E0,9.367900848E0
1.500606893E2,-3.020938635E-1,3.012862921E0,9.501001358E0
1.500804548E2,1.196411327E-1,2.819044113E0,8.923732758E0
1.501002090E2,2.033899277E-1,3.106482029E0,7.995317936E0
1.501199437E2,-2.721835673E-1,3.284747362E0,8.014460564E0
1.501397101E2,-7.402794957E-1,3.101696253E0,8.149953842E0
1.501594643E2,-9.930213690E-1,2.892025232E0,8.381160736E0
1.501792072E2,-5.799604058E-1,2.909971476E0,8.222934723E0
1.501989758E2,-1.151545867E-1,3.562613726E0,8.315358162E0
1.502187301E2,3.963112533E-1,4.143471718E0,8.732007980E0
1.502384916E2,8.898309469E-1,4.344767570E0,9.098408699E0
1.502582212E2,1.022632599E0,4.676472664E0,9.490233421E0
1.502779753E2,1.172483087E0,4.908875465E0,9.735796928E0
1.502977140E2,1.562812328E0,4.963013172E0,9.926325798E0
1.503175084E2,2.085045815E0,5.063511848E0,9.831509590E0
1.503372626E2,2.154736757E0,5.009673119E0,9.820742607E0
1.503569812E2,1.289731383E0,5.064708233E0,9.609874725E0
1.503767882E2,2.225325108E-1,5.431109428E0,9.449555397E0
1.503965424E2,2.249253243E-1,5.232504845E0,9.163313866E0
1.504162549E2,2.009970993E-1,5.315057278E0,8.700901031E0
1.504360147E2,3.293122053E-1,5.227719307E0,8.448159218E0
1.504557689E2,1.124626637E0,4.269393921E0,8.262416840E0
1.504755200E2,1.191625714E0,3.677768469E0,7.967800140E0
1.504952751E2,5.449653864E-1,3.359223843E0,7.590631485E0
1.505150292E2,-3.511467278E-1,3.039183855E0,7.996514320E0
1.505348091E2,-8.602197170E-1,3.009273529E0,9.116654396E0
1.505545578E2,-3.140579537E-2,2.627319336E0,9.805189133E0
1.505743120E2,1.392921925E0,2.354238272E0,1.047129059E1
1.505940417E2,2.330609322E0,2.213959217E0,1.038365364E1
1.506138056E2,2.574976206E0,1.986341953E0,9.624231339E0
1.506335598E2,1.430010676E0,2.487040043E0,8.800203323E0
1.506533353E2,3.113660514E-1,2.991327524E0,8.108079910E0
1.506730851E2,2.273181453E-2,3.218944550E0,7.957032681E0
1.506928392E2,5.365904570E-1,3.235694408E0,7.851748466E0
1.507125782E2,1.020239711E0,3.368795156E0,7.900801182E0
1.507323716E2,1.304088354E0,3.633501291E0,8.090133667E0
1.507521257E2,1.358225942E0,3.704089403E0,8.280363083E0
1.507718962E2,1.171286702E0,3.936492443E0,8.657830238E0
1.507915903E2,8.814560175E-1,4.342374802E0,8.973981857E0
1.508113444E2,5.413761139E-1,4.906482697E0,9.302098274E0
1.508311543E2,3.329014480E-1,5.425127029E0,9.739386559E0
1.508508558E2,-2.647060156E-1,5.516353607E0,9.747760773E0
1.508706100E2,-1.092622638E0,5.131707191E0,9.386145592E0
1.508903973E2,-2.075773716E0,4.997709274E0,9.099605560E0
1.509101170E2,-2.808874607E0,5.159224510E0,8.584849358E0
1.509298712E2,-2.618346214E0,5.025226593E0,8.789435387E0
1.509496447E2,-1.378864050E0,4.675276279E0,9.711869240E0
1.509693814E2,4.187439755E-2,4.471886635E0,1.088076305E1
1.509891355E2,6.215356588E-1,4.233501434E0,1.174786186E1
1.510088964E2,1.077966571E0,3.234498024E0,1.162223911E1
1.510286746E2,3.388835192E-1,3.154338360E0,1.087717342E1
1.510484288E2,-8.087740541E-1,3.925724745E0,9.765707016E0
1.510681590E2,-1.237388372E0,4.385445595E0,8.699705124E0
1.510879332E2,-8.482556343E-1,4.486243248E0,7.922336578E0
1.511076874E2,2.452643216E-1,4.263411522E0,7.527221680E0
1.511274205E2,1.118644595E0,3.838087559E0,7.648059368E0
1.511471924E2,1.294517040E0,3.307479143E0,8.250452042E0
1.511669465E2,8.611170650E-1,3.037987471E0,8.635098457E0
1.511867122E2,3.269194067E-1,3.171088219E0,8.341678619E0
1.512064356E2,1.136590764E-1,3.403491020E0,7.706683636E0
1.512261897E2,-1.749751568E-1,3.711267948E0,7.508079052E0
1.512459446E2,-2.769692242E-1,3.781856298E0,7.475477219E0
1.512656952E2,-6.610172242E-2,3.838087559E0,7.428816795E0
1.512854494E2,-1.725823283E-1,4.082454681E0,7.470691204E0
1.513052374E2,-3.643072546E-1,4.284946918E0,7.802695751E0
1.513249600E2,-5.464608669E-1,4.641777039E0,8.148757935E0
1.513447142E2,-4.372883439E-1,4.859822750E0,8.578866959E0
1.513645076E2,-4.049852192E-1,4.949553490E0,9.205188751E0
1.513842283E2,-3.272185028E-1,4.803591251E0,9.925128937E0
1.514039825E2,1.375873089E-1,4.381856441E0,1.031904793E1
1.514237490E2,1.363908947E-1,4.238286972E0,1.045454121E1
1.514434988E2,1.663011760E-1,4.017848492E0,1.046171951E1
1.514632530E2,3.867399693E-1,4.075275898E0,1.020299530E1
1.514829888E2,8.958129883E-1,3.940081596E0,9.503394127E0
1.515027815E2,1.083948612E0,3.851248026E0,8.833703041E0
1.515225357E2,5.075774789E-1,3.588934898E0,8.934500694E0
1.515422796E2,-5.772684515E-2,2.987738132E0,9.281759262E0
1.515620467E2,1.674975902E-1,2.508575439E0,9.594321251E0
1.515818009E2,6.287141442E-1,2.721835852E0,9.777671814E0
1.516015290E2,1.281356573E0,2.847758055E0,9.673583984E0
1.516213532E2,1.814357758E0,2.913560629E0,9.556035995E0
1.516411074E2,2.233700037E0,2.950649500E0,9.265008926E0
1.516607935E2,2.324627161E0,3.037987471E0,8.927322388E0
1.516805630E2,1.829911113E0,2.872882605E0,8.844769478E0
1.517003171E2,9.436694384E-1,2.840579510E0,9.027820587E0
1.517200403E2,6.167500615E-1,2.963809967E0,9.163313866E0
1.517398076E2,4.417748749E-1,3.154338360E0,9.070891380E0
1.517595618E2,2.488535494E-1,3.423830032E0,9.034998894E0
1.517793174E2,2.910270393E-1,3.501596928E0,8.810971260E0
1.517990932E2,5.497509837E-1,3.453740358E0,8.226524353E0
1.518188475E2,3.364906907E-1,3.616751432E0,7.716254711E0
1.518385733E2,2.476571500E-1,3.756731510E0,7.349853992E0
1.518583779E2,2.536391914E-1,3.924528122E0,7.303194046E0
1.518781321E2,9.451649338E-2,4.196412563E0,7.815855980E0
1.518978554E2,7.657032460E-2,4.170091629E0,8.558229446E0
1.519175810E2,-3.020938672E-2,4.165306091E0,9.029017448E0
1.519373352E2,-6.493522525E-1,4.348356724E0,9.490233421E0
1.519571183E2,-1.182353497E0,4.299304008E0,9.926325798E0
1.519768792E2,-1.331904888E0,4.251447678E0,1.025922680E1
1.519966334E2,-8.171489239E-1,4.109972000E0,1.051914787E1
1.520163784E2,-2.527419031E-1,4.063312054E0,1.075872898E1
1.520361230E2,-5.294119939E-2,4.203591347E0,1.062203884E1
1.520558773E2,-2.901297510E-1,4.416851521E0,1.029511929E1
1.520756286E2,-5.476573110E-1,4.596313000E0,1.063878822E1
1.520953892E2,1.399801224E-1,3.757927895E0,1.069143105E1
1.521151434E2,1.062114120E0,2.804388046E0,1.094297600E1
1.521348829E2,1.282552958E0,2.500200510E0,1.043868923E1
1.521546712E2,7.674978375E-1,2.746960402E0,9.150154114E0
1.521744254E2,-4.947160780E-1,3.474079370E0,7.977371693E0
1.521941482E2,-1.195513964E0,3.886243105E0,7.432406425E0
1.522139149E2,-1.596610904E0,4.441976070E0,7.537989616E0
1.522336691E2,-8.231309652E-1,4.119543076E0,7.814659595E0
1.522534374E2,6.777670383E-1,3.037987471E0,8.818149567E0
1.522731882E2,1.002293587E0,2.329113722E0,9.582357407E0
1.522929425E2,7.076773047E-1,2.139781713E0,1.005075264E1
1.523126759E2,1.734796464E-1,2.519343138E0,1.013569736E1
1.523324382E2,-1.809572130E-1,3.059522867E0,9.547661781E0
1.523521925E2,-4.073780477E-1,3.513561010E0,8.704490662E0
1.523719660E2,-2.144567221E-1,3.738785267E0,8.002495766E0
1.523917243E2,2.632105052E-1,3.929313898E0,7.373782158E0
1.524114787E2,3.616153300E-1,4.028615952E0,7.022934437E0
1.524312202E2,-2.745763958E-1,4.014258862E0,7.284051418E0
1.524509861E2,-8.805587292E-1,4.100400925E0,7.887640953E0
1.524707404E2,-6.050850153E-1,4.167698860E0,8.645866394E0
1.524905129E2,2.165504545E-1,4.374678135E0,9.666405678E0
1.525102334E2,8.300103545E-1,4.375874519E0,1.054666519E1
1.525299878E2,1.249053478E0,4.311268330E0,1.074915791E1
1.525497571E2,1.428814173E0,4.312464714E0,1.033819008E1
1.525694954E2,1.219143152E0,4.391427994E0,9.934700966E0
1.525892497E2,6.921239495E-1,4.938786030E0,1.001366329E1
1.526090066E2,7.854440212E-1,5.020441055E0,9.753743172E0
1.526287835E2,1.245464206E0,4.712664127E0,9.413662910E0
1.526485379E2,1.234696507E0,4.314857483E0,9.293723106E0
1.526682964E2,1.076770186E0,3.297907829E0,9.317651749E0
1.526880249E2,5.557330847E-1,2.754138947E0,9.259027481E0
1.527077792E2,-1.498505175E-1,2.715853691E0,9.357132912E0
1.527275595E2,-4.995017350E-1,2.938685417E0,9.490233421E0
1.527473018E2,1.758724600E-1,2.948256493E0,9.668798447E0
1.527670561E2,1.396511078E0,2.780459881E0,9.869794846E0
1.527868382E2,1.988136530E0,2.581855536E0,1.006869888E1
1.528066077E2,1.960619092E0,2.361416817E0,1.018744278E1
1.528263621E2,1.537687659E0,2.022533417E0,1.007228756E1
1.528461062E2,7.268198729E-1,2.362613201E0,9.937093735E0
1.528658178E2,3.604189157E-1,2.688336134E0,9.398110390E0
1.528855722E2,2.572284341E-1,2.791227579E0,9.044570923E0
1.529053605E2,2.009970993E-1,2.694318295E0,8.583653450E0
1.529251126E2,5.024927482E-2,2.740978241E0,8.329714775E0
1.529448669E2,-1.869392693E-1,2.899203777E0,8.424231529E0
1.529645939E2,-3.367897868E-1,2.951845884E0,8.539086342E0
1.529843816E2,-3.798605800E-1,3.049951553E0,8.580063820E0
1.530041359E2,-5.413761362E-2,3.116053343E0,8.711668968E0
1.530238864E2,3.352942765E-1,3.100499868E0,8.982357025E0
1.530436138E2,7.603194118E-1,3.132802963E0,9.219545364E0
1.530633681E2,8.778668046E-1,3.278765202E0,9.134600639E0
1.530831217E2,9.077770710E-1,3.391526937E0,8.655437469E0
1.531028758E2,9.185447693E-1,3.599702597E0,8.087740898E0
1.531226302E2,5.832505226E-1,3.900599957E0,7.618149281E0
1.531424262E2,2.105683982E-1,3.919742584E0,7.499405384E0
1.531621367E2,-2.635096014E-1,3.800998688E0,7.852944851E0
1.531818909E2,-7.079764009E-1,3.518346548E0,8.537890434E0
1.532016549E2,-8.901300430E-1,3.094517946E0,9.300901413E0
1.532214387E2,-1.175175071E0,3.004487991E0,1.011535835E1
1.532411930E2,-1.169192910E0,2.792423964E0,1.077667522E1
1.532609202E2,-1.439880967E0,2.441576481E0,1.104497051E1
1.532806967E2,-2.580060959E0,2.561516523E0,1.116580772E1
1.533004512E2,-3.559921980E0,2.606980324E0,1.102223873E1
1.533201933E2,-4.563711166E0,3.294318676E0,1.125464153E1
1.533399390E2,-4.576871395E0,3.427419424E0,1.147837067E1
1.533596935E2,-2.637488842E0,2.461915493E0,1.143171024E1
1.533794603E2,-1.564307809E0,2.538485765E0,1.126062298E1
1.533992261E2,-6.876373887E-1,1.999502420E0,1.081854916E1
1.534189805E2,1.866401732E-1,1.314556956E0,1.023649502E1
1.534387350E2,-4.037888348E-1,1.712064624E0,9.699904442E0
1.534584671E2,-1.754836321E0,1.527817249E0,9.237491608E0
1.534782216E2,-2.886641502E0,1.214058399E0,9.104391098E0
1.534979914E2,-3.631706476E0,1.306182027E0,9.429216385E0
1.535177188E2,-3.811467409E0,1.576870084E0,9.387342453E0
1.535374732E2,-3.570689678E0,2.067996979E0,9.389735222E0
1.535572438E2,-2.665006161E0,2.209173441E0,9.505786896E0
1.535770108E2,-1.890329838E0,2.423630238E0,9.611071587E0
1.535967652E2,-1.199103236E0,2.521735907E0,9.443573952E0
1.536165155E2,-6.062814593E-1,2.623729944E0,9.265008926E0
1.536362928E2,-3.918247223E-1,2.581855536E0,9.364311218E0
1.536560473E2,-7.019943595E-1,2.254637241E0,9.775279045E0
1.536757676E2,-1.395613790E0,1.930110574E0,1.003878784E1
1.536955193E2,-2.005185366E0,1.550549030E0,1.021615601E1
1.537152738E2,-2.630310297E0,1.438983679E0,1.120768261E1
1.537350478E2,-2.521436930E0,1.070189953E0,1.188574791E1
1.537547608E2,-1.709372640E0,1.124028444E0,1.184148121E1
1.537745153E2,-1.102193952E0,1.546959877E0,1.090828037E1
1.537943032E2,-5.572285652E-1,2.004287958E0,9.950253487E0
1.538140551E2,2.886342406E-1,2.369791746E0,9.245866776E0
1.538338096E2,5.425725579E-1,2.482254505E0,8.733204842E0
1.538535461E2,3.400799036E-1,2.642872572E0,8.872286797E0
1.538733196E2,1.794617064E-2,2.682354212E0,9.504590988E0
1.538930741E2,-1.666002721E-1,2.411666155E0,9.906884193E0
1.539128327E2,-3.726821244E-1,2.333899498E0,1.002203846E1
1.539325988E2,-7.055835724E-1,2.485843658E0,1.038485050E1
1.539523532E2,-1.075872898E0,2.742174864E0,1.063639545E1
1.539720674E2,-9.858429432E-1,2.835793972E0,1.115384388E1
1.539918551E2,1.280160099E-1,2.294417858E0,1.120648575E1
1.540116095E2,8.886345029E-1,1.969592094E0,1.083649540E1
1.540313643E2,8.479565382E-1,1.988734722E0,1.018385315E1
1.540511132E2,1.818545163E-1,1.942074656E0,9.498608589E0
1.540708677E2,-6.002993584E-1,1.896611094E0,9.127422333E0
1.540905966E2,-1.091426253E0,1.980359793E0,9.008678436E0
1.541106886E2,-1.092622638E0,2.160120726E0,9.050552368E0
1.541304431E2,-7.031907439E-1,2.296810627E0,8.999106407E0
1.541498483E2,-2.276172489E-1,2.418844700E0,8.867501259E0
1.541696045E2,-2.697907388E-1,2.514557600E0,8.734400749E0
1.541893590E2,-5.955137610E-1,2.559123755E0,8.641080856E0
1.542090975E2,-7.295117974E-1,2.634497643E0,8.678169250E0
1.542288471E2,-1.111765265E0,2.889632463E0,8.767900467E0
1.542486016E2,-1.268495083E0,2.874078989E0,8.712865829E0
1.542684003E2,-1.110568762E0,2.743371248E0,8.608778000E0
1.542881419E2,-1.006181955E0,2.667997360E0,8.607581139E0
1.543078963E2,-1.087836981E0,2.518146753E0,8.827720642E0
1.543276482E2,-1.188335538E0,2.544766903E0,9.033802986E0
1.543473993E2,-9.810572863E-1,2.732603550E0,9.196813583E0
1.543671537E2,-2.467598319E-1,3.148356438E0,9.219545364E0
1.543869267E2,3.795614839E-1,3.425026417E0,9.311669350E0
1.544066837E2,6.418746710E-1,3.749552965E0,9.416056633E0
1.544264380E2,9.532406926E-1,3.878765583E0,9.509376526E0
1.544461904E2,1.149751306E0,3.800998688E0,9.517750740E0
1.544659061E2,8.168498278E-1,3.706482172E0,9.671191216E0
1.544856605E2,-2.781656384E-1,3.640679598E0,1.013091183E1
1.545054513E2,-1.537986755E0,3.365206003E0,1.058973598E1
1.545251649E2,-1.506880045E0,2.518146753E0,1.050359440E1
1.545449192E2,-8.063812256E-1,2.485843658E0,9.745368004E0
1.545646597E2,-9.212366939E-1,3.594916821E0,9.337990761E0
1.545844312E2,-1.336690545E0,4.704289436E0,9.832706451E0
1.546041855E2,-2.491526604E-1,3.888635874E0,9.843474388E0
1.546239355E2,6.442674994E-1,2.804388046E0,9.721440315E0
1.546436801E2,1.543370634E-1,2.796013355E0,9.480662346E0
1.546634345E2,-9.236295223E-1,3.514757395E0,8.764310837E0
1.546832102E2,-1.784746647E0,4.143471718E0,8.403892517E0
1.547029735E2,-1.958525300E0,4.119543076E0,8.830113411E0
1.547227278E2,-1.043270707E0,3.098107100E0,9.819545746E0
1.547424645E2,1.974078715E-1,1.858325839E0,1.067946625E1
1.547622237E2,7.722834945E-1,1.326521039E0,1.046770191E1
1.547819780E2,8.934201598E-1,1.277468204E0,9.826724052E0
1.548017515E2,3.975076675E-1,2.083550215E0,8.800203323E0
1.548214727E2,-5.416752100E-1,2.508575439E0,8.158329010E0
1.548412270E2,-1.201496124E0,2.516950369E0,8.499605179E0
1.548609976E2,-7.677969933E-1,2.139781713E0,8.875876427E0
1.548807489E2,-1.031904742E-1,2.212762833E0,8.952446938E0
1.549005032E2,2.850449979E-1,2.442772865E0,8.530712128E0
1.549206215E2,2.033899277E-1,2.717050076E0,8.200202942E0
1.549400117E2,-2.431706041E-1,3.021237612E0,8.039585114E0
1.549597661E2,-3.044866920E-1,2.773281336E0,8.166703224E0
1.549795117E2,-7.606185079E-1,2.942274570E0,8.979964256E0
1.549992649E2,-8.721838593E-1,3.107678413E0,9.719047546E0
1.550190192E2,-3.332005441E-1,3.215355396E0,1.014167976E1
1.550387806E2,1.555334684E-2,3.460918903E0,1.051436138E1
1.550585451E2,3.041875660E-1,3.663411379E0,1.049043369E1
1.550782994E2,4.645066857E-1,3.889832258E0,1.017278671E1
1.550980440E2,3.245265782E-1,3.833301783E0,9.916754723E0
1.551177797E2,-4.157529473E-1,3.827319860E0,1.013330460E1
1.551375341E2,-1.447059512E0,4.403391838E0,1.074556828E1
1.551573251E2,-7.761718631E-1,4.145864487E0,1.136112213E1
1.551770602E2,1.112662554E0,3.646661758E0,1.133958626E1
1.551968145E2,2.112563372E0,3.494418383E0,1.103420258E1
1.552166200E2,2.777468920E0,2.427219391E0,1.022812080E1
1.552367290E2,2.149951220E0,1.651047587E0,9.547661781E0
1.552564834E2,4.549354017E-1,2.129014015E0,9.208778381E0
1.552758543E2,-3.451646566E-1,2.353041887E0,8.662615776E0
1.552956087E2,-6.110670567E-1,2.652443886E0,8.419445992E0
1.553153422E2,-2.204387933E-1,2.853740215E0,8.292326927E0
1.553351032E2,1.004686356E0,2.448754787E0,8.723632812E0
1.553548574E2,1.677966833E0,2.469093800E0,9.305686951E0
1.553746245E2,2.093420744E0,2.058425665E0,9.151350021E0
1.553944012E2,1.434796333E0,2.341077805E0,9.217152596E0
1.554141554E2,4.094717801E-1,2.955435038E0,8.933303833E0
1.554338859E2,9.930214286E-2,3.236890793E0,8.496015549E0
1.554536194E2,1.112662554E-1,3.582952738E0,8.084151268E0
1.554733736E2,3.819543123E-1,3.568595886E0,7.676773071E0
1.554931222E2,2.177468538E-1,3.828516245E0,7.506882668E0
1.555128855E2,-1.944168471E-2,3.971188307E0,7.622934818E0
1.555326397E2,-6.610172242E-2,3.767499208E0,7.906783104E0
1.555523925E2,9.571290575E-3,3.579363585E0,8.256434441E0
1.555721375E2,1.495514214E-1,3.441776276E0,8.735597610E0
1.555918918E2,1.435693651E-1,3.263211966E0,9.152546883E0
1.556116805E2,1.028913707E-1,3.438187122E0,9.649655342E0
1.556314331E2,4.441677034E-1,3.664607763E0,1.006989479E1
1.556511874E2,8.515457511E-1,3.906582117E0,1.018744278E1
1.556709233E2,8.742775917E-1,4.348356724E0,1.012373352E1
1.556906921E2,8.252246976E-1,4.638187408E0,9.962218285E0
1.557104463E2,9.209375978E-1,4.675276279E0,9.650852203E0
1.557302009E2,9.149555564E-1,4.742574692E0,9.654440880E0
1.557499264E2,8.527421951E-1,4.666901588E0,9.900901794E0
1.557696806E2,5.569294691E-1,4.723432064E0,9.878170013E0
1.557894462E2,7.178467698E-3,4.984548569E0,9.587142944E0
1.558091941E2,-5.246263742E-1,5.184349537E0,9.388538361E0
1.558289483E2,-4.959124923E-1,5.013262749E0,9.401699066E0
1.558487140E2,-2.300100774E-1,4.257429600E0,9.535696983E0
1.558684646E2,-4.444667995E-1,3.585345745E0,9.491430283E0
1.558882189E2,-1.390828133E0,3.768695593E0,8.856734276E0
1.559079751E2,-2.100898266E0,4.216751575E0,7.943871975E0
1.559277084E2,-2.042274237E0,4.547260284E0,7.824231148E0
1.559474627E2,-1.146461129E0,4.250251293E0,7.943871975E0
1.559672454E2,-7.043871880E-1,3.519542933E0,8.672187805E0
1.559869912E2,-4.049852192E-1,2.448754787E0,9.437591553E0
1.560067455E2,-5.006981492E-1,1.765005827E0,9.882955551E0
1.560265235E2,-8.087740541E-1,2.072782516E0,1.024726295E1
1.560462753E2,-5.114658475E-1,2.538485765E0,9.423234940E0
1.560660296E2,-1.725823283E-1,3.077768087E0,8.437391281E0
1.560857835E2,-6.011966988E-2,3.408276796E0,8.264809608E0
1.561055314E2,-1.929213256E-1,3.211766243E0,7.927122116E0
1.561252856E2,-3.367897868E-1,3.055933714E0,7.485048294E0
1.561450290E2,-6.266204119E-1,3.349652529E0,7.150950432E0
1.561647892E2,-8.458628058E-1,3.500400543E0,6.928118706E0
1.561845434E2,-1.144068360E0,3.860819340E0,6.971488953E0
1.562043407E2,-1.330708504E0,4.173680782E0,7.250551701E0
1.562240610E2,-1.597807288E0,4.601099014E0,7.855337620E0
1.562438152E2,-1.738086581E0,4.900500774E0,8.657830238E0
1.562635513E2,-1.534397483E0,4.977370262E0,9.342776299E0
1.562833105E2,-1.262513041E0,4.985744953E0,9.725028992E0
1.563030648E2,-1.037288666E0,4.867001057E0,9.900901794E0
1.563228313E2,-1.003789067E0,4.782055855E0,1.039920712E1
1.563426065E2,-4.743770957E-1,4.182055950E0,1.098993492E1
1.563623608E2,-2.303091809E-2,3.626322746E0,1.135633659E1
1.563821038E2,-9.960123897E-2,3.688536167E0,1.110718346E1
1.564018458E2,-4.923232496E-1,4.296911240E0,1.076710415E1
1.564216002E2,1.603191197E-1,4.477868557E0,1.069980526E1
1.564413748E2,1.059721351E0,4.471886635E0,1.053230762E1
1.564610935E2,1.934298038E0,3.842873096E0,1.052871895E1
1.564808479E2,1.997707844E0,3.060719252E0,1.076112175E1
1.565006205E2,1.736590981E0,2.593819857E0,1.086879826E1
1.565207278E2,1.311266780E0,2.841775894E0,1.092383385E1
1.565404821E2,1.252642632E0,3.040380239E0,1.048325539E1
1.565598810E2,1.340279818E0,2.984148979E0,9.722636223E0
1.565796267E2,1.412064433E0,3.010469913E0,9.182456970E0
1.565993810E2,1.627717614E0,3.132802963E0,8.389534950E0
1.566191399E2,2.177468538E0,3.061915636E0,7.370193005E0
1.566389021E2,1.985743642E0,3.135195971E0,6.833602428E0
1.566586565E2,1.203589797E0,3.226123095E0,6.864708900E0
1.566784234E2,9.161519408E-1,2.974577665E0,6.862316132E0
1.566981350E2,7.304090858E-1,2.889632463E0,6.917351246E0
1.567178893E2,5.075774789E-1,3.084946632E0,7.394121170E0
1.567376427E2,3.795614839E-1,3.287140131E0,7.864908695E0
1.567573967E2,4.704887569E-1,3.520739317E0,8.266005516E0
1.567771510E2,6.885347366E-1,3.560220957E0,8.541479111E0
1.567969275E2,8.371888399E-1,3.743571043E0,8.685347557E0
1.568166839E2,9.149555564E-1,3.862015724E0,8.611170769E0
1.568364382E2,8.491529226E-1,4.054936886E0,8.505587578E0
1.568565940E2,6.287141442E-1,4.149752617E0,8.548658371E0
1.568759311E2,1.435693651E-1,4.337589264E0,8.764310837E0
1.568956854E2,-2.623131871E-1,4.463511467E0,9.072088242E0
1.569154632E2,-5.222335458E-1,4.674079895E0,9.484251976E0
1.569352063E2,-5.126622319E-1,4.601099014E0,9.910472870E0
1.569549606E2,-6.529414654E-1,4.437190533E0,1.035494041E1
1.569746997E2,-1.165603757E0,4.704289436E0,1.045573807E1
1.569944715E2,-1.484148264E0,4.926821709E0,9.911669731E0
1.570142258E2,-1.018146038E0,4.805984497E0,9.634999275E0
1.570339401E2,-9.439685345E-1,4.819144726E0,9.205188751E0
1.570537072E2,-6.278168559E-1,4.152145386E0,8.635098457E0
1.570734616E2,-2.961117923E-1,3.128017426E0,7.965407372E0
1.570932187E2,-1.396810174E0,3.533900023E0,7.789535046E0
1.571129465E2,-2.241177559E0,4.631009102E0,7.539186001E0
1.571327008E2,-1.781157374E0,4.886143684E0,7.505686283E0
